ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-04-09,1671.8951231205629,-1505.5610395372778,4090.181367309237,1671.8951231205629,1671.8951231205629,-395.33416836045683,-395.33416836045683,-395.33416836045683,21.48439408091445,21.48439408091445,21.48439408091445,-416.81856244137134,-416.81856244137134,-416.81856244137134,0.0,0.0,0.0,1276.5609547601061
2016-04-10,1672.8362245092364,-1139.9761400266857,4078.0363146679842,1672.8362245092364,1672.8362245092364,-220.24120317614282,-220.24120317614282,-220.24120317614282,203.64848850218246,203.64848850218246,203.64848850218246,-423.8896916783253,-423.8896916783253,-423.8896916783253,0.0,0.0,0.0,1452.5950213330937
2016-04-12,1674.7184272865838,-1553.185520706728,3860.6707568242773,1674.7184272865838,1674.7184272865838,-600.0288351264062,-600.0288351264062,-600.0288351264062,-172.03416700258938,-172.03416700258938,-172.03416700258938,-427.9946681238167,-427.9946681238167,-427.9946681238167,0.0,0.0,0.0,1074.6895921601777
2016-04-13,1675.6595286752577,-2623.5672092976965,2903.7777964780034,1675.6595286752577,1675.6595286752577,-1466.8856224055478,-1466.8856224055478,-1466.8856224055478,-1040.46566558327,-1040.46566558327,-1040.46566558327,-426.4199568222779,-426.4199568222779,-426.4199568222779,0.0,0.0,0.0,208.77390626970987
2016-04-14,1676.6006300639315,-1426.9927367504604,4223.493055226754,1676.6006300639315,1676.6006300639315,-267.35094246741056,-267.35094246741056,-267.35094246741056,156.0360359563737,156.0360359563737,156.0360359563737,-423.3869784237843,-423.3869784237843,-423.3869784237843,0.0,0.0,0.0,1409.249687596521
2016-04-15,1677.541731452605,-1212.9046852048434,4590.831996359417,1677.541731452605,1677.541731452605,0.11468890627128564,0.11468890627128564,0.11468890627128564,419.72004708094556,419.72004708094556,419.72004708094556,-419.6053581746743,-419.6053581746743,-419.6053581746743,0.0,0.0,0.0,1677.6564203588764
2016-04-16,1678.4828328412789,-1447.100537388984,4168.358028501439,1678.4828328412789,1678.4828328412789,-394.2660034944352,-394.2660034944352,-394.2660034944352,21.48439408231353,21.48439408231353,21.48439408231353,-415.75039757674875,-415.75039757674875,-415.75039757674875,0.0,0.0,0.0,1284.2168293468437
2016-04-17,1679.4239342299527,-1218.3088778311196,4329.241142002876,1679.4239342299527,1679.4239342299527,-208.79480927454443,-208.79480927454443,-208.79480927454443,203.64848850287976,203.64848850287976,203.64848850287976,-412.4432977774242,-412.4432977774242,-412.4432977774242,0.0,0.0,0.0,1470.6291249554083
2016-04-18,1680.3650356186263,-1198.6215353529958,4312.67232076749,1680.3650356186263,1680.3650356186263,1.3772118168918532,1.3772118168918532,1.3772118168918532,411.61086696390646,411.61086696390646,411.61086696390646,-410.2336551470146,-410.2336551470146,-410.2336551470146,0.0,0.0,0.0,1681.742247435518
2016-04-19,1681.3061370073003,-1663.127822720109,3687.013813944193,1681.3061370073003,1681.3061370073003,-581.6188195136302,-581.6188195136302,-581.6188195136302,-172.03416700375237,-172.03416700375237,-172.03416700375237,-409.5846525098779,-409.5846525098779,-409.5846525098779,0.0,0.0,0.0,1099.68731749367
2016-04-21,1683.1883397846475,-1460.2637835170256,4207.534297960118,1683.1883397846475,1683.1883397846475,-258.2858351590139,-258.2858351590139,-258.2858351590139,156.03603595541765,156.03603595541765,156.03603595541765,-414.3218711144316,-414.3218711144316,-414.3218711144316,0.0,0.0,0.0,1424.9025046256336
2016-04-22,1684.1294411733215,-968.2959711002867,4461.8108311048645,1684.1294411733215,1684.1294411733215,-0.39294498005041534,-0.39294498005041534,-0.39294498005041534,419.7200470809955,419.7200470809955,419.7200470809955,-420.11299206104593,-420.11299206104593,-420.11299206104593,0.0,0.0,0.0,1683.736496193271
2016-04-23,1685.0705425619951,-1503.8155874597019,4078.294510115374,1685.0705425619951,1685.0705425619951,-406.7835320884308,-406.7835320884308,-406.7835320884308,21.484394081413054,21.484394081413054,21.484394081413054,-428.26792616984386,-428.26792616984386,-428.26792616984386,0.0,0.0,0.0,1278.2870104735644
2016-04-24,1686.0116439506687,-1313.6369583818398,4246.363257240636,1686.0116439506687,1686.0116439506687,-235.06003104401128,-235.06003104401128,-235.06003104401128,203.64848850357703,203.64848850357703,203.64848850357703,-438.7085195475883,-438.7085195475883,-438.7085195475883,0.0,0.0,0.0,1450.9516129066574
2016-04-25,1686.9527453393428,-1075.3636241803392,4584.830142099911,1686.9527453393428,1686.9527453393428,-39.639494784281986,-39.639494784281986,-39.639494784281986,411.61086696270064,411.61086696270064,411.61086696270064,-451.25036174698266,-451.25036174698266,-451.25036174698266,0.0,0.0,0.0,1647.3132505550607
2016-04-26,1687.8938467280163,-1695.0358171753537,3801.427154880682,1687.8938467280163,1687.8938467280163,-637.6452023888817,-637.6452023888817,-637.6452023888817,-172.03416700261735,-172.03416700261735,-172.03416700261735,-465.61103538626423,-465.61103538626423,-465.61103538626423,0.0,0.0,0.0,1050.2486443391347
2016-04-28,1689.776049505364,-1104.1674589396555,4199.450704532851,1689.776049505364,1689.776049505364,-342.20161340934123,-342.20161340934123,-342.20161340934123,156.03603595608647,156.03603595608647,156.03603595608647,-498.23764936542767,-498.23764936542767,-498.23764936542767,0.0,0.0,0.0,1347.5744360960227
2016-04-30,1691.6582522827114,-1459.8278981146707,4176.253012007073,1691.6582522827114,1691.6582522827114,-511.35916997764133,-511.35916997764133,-511.35916997764133,21.48439408200971,21.48439408200971,21.48439408200971,-532.843564059651,-532.843564059651,-532.843564059651,0.0,0.0,0.0,1180.29908230507
2016-05-01,1692.5993536713852,-1381.278394820368,3932.346073949553,1692.5993536713852,1692.5993536713852,-345.87548183065053,-345.87548183065053,-345.87548183065053,203.64848850305088,203.64848850305088,203.64848850305088,-549.5239703337014,-549.5239703337014,-549.5239703337014,0.0,0.0,0.0,1346.7238718407348
2016-05-02,1693.540455060059,-1301.1461804992882,4287.109252901147,1693.540455060059,1693.540455060059,-153.4179096538053,-153.4179096538053,-153.4179096538053,411.61086696363793,411.61086696363793,411.61086696363793,-565.0287766174433,-565.0287766174433,-565.0287766174433,0.0,0.0,0.0,1540.1225454062537
2016-05-03,1694.4815564487326,-1737.4216915935408,3835.6906561437927,1694.4815564487326,1694.4815564487326,-750.8329748488583,-750.8329748488583,-750.8329748488583,-172.03416700063175,-172.03416700063175,-172.03416700063175,-578.7988078482264,-578.7988078482264,-578.7988078482264,0.0,0.0,0.0,943.6485815998743
2016-05-05,1696.3637592260802,-1375.6475837898784,3922.946345116511,1696.3637592260802,1696.3637592260802,-443.0285406070423,-443.0285406070423,-443.0285406070423,156.03603595675523,156.03603595675523,156.03603595675523,-599.0645765637976,-599.0645765637976,-599.0645765637976,0.0,0.0,0.0,1253.335218619038
2016-05-06,1697.3048606147538,-1276.9362701779057,4359.346384451476,1697.3048606147538,1697.3048606147538,-184.9361388096003,-184.9361388096003,-184.9361388096003,419.7200470810955,419.7200470810955,419.7200470810955,-604.6561858906958,-604.6561858906958,-604.6561858906958,0.0,0.0,0.0,1512.3687218051534
2016-05-07,1698.2459620034276,-1650.6026951593124,3879.8535958539724,1698.2459620034276,1698.2459620034276,-585.2480019559422,-585.2480019559422,-585.2480019559422,21.48439408110921,21.48439408110921,21.48439408110921,-606.7323960370513,-606.7323960370513,-606.7323960370513,0.0,0.0,0.0,1112.9979600474853
2016-05-08,1699.1870633921014,-1362.008060512687,3910.892110427511,1699.1870633921014,1699.1870633921014,-401.3819374743823,-401.3819374743823,-401.3819374743823,203.64848850263675,203.64848850263675,203.64848850263675,-605.0304259770191,-605.0304259770191,-605.0304259770191,0.0,0.0,0.0,1297.8051259177191
2016-05-09,1700.128164780775,-1167.6167753277975,4401.761142633619,1700.128164780775,1700.128164780775,-187.76926047576262,-187.76926047576262,-187.76926047576262,411.61086696328505,411.61086696328505,411.61086696328505,-599.3801274390477,-599.3801274390477,-599.3801274390477,0.0,0.0,0.0,1512.3589043050124
2016-05-10,1701.0692661694488,-1912.0896280785023,3415.6281411243376,1701.0692661694488,1701.0692661694488,-761.7434431160948,-761.7434431160948,-761.7434431160948,-172.0341670017947,-172.0341670017947,-172.0341670017947,-589.7092761143001,-589.7092761143001,-589.7092761143001,0.0,0.0,0.0,939.325823053354
2016-05-11,1702.0103675581227,-2621.538780283454,2859.1680470340766,1702.0103675581227,1702.0103675581227,-1616.5117004204433,-1616.5117004204433,-1616.5117004204433,-1040.4656655831045,-1040.4656655831045,-1040.4656655831045,-576.0460348373387,-576.0460348373387,-576.0460348373387,0.0,0.0,0.0,85.49866713767938
2016-05-12,1702.9514689467962,-1453.5462937499935,3916.150118830326,1702.9514689467962,1702.9514689467962,-402.4825315773139,-402.4825315773139,-402.4825315773139,156.03603595521813,156.03603595521813,156.03603595521813,-558.5185675325321,-558.5185675325321,-558.5185675325321,0.0,0.0,0.0,1300.4689373694823
2016-05-14,1704.8336717241436,-1408.6846471028941,3852.659197119413,1704.8336717241436,1704.8336717241436,-491.3775132816939,-491.3775132816939,-491.3775132816939,21.48439408170588,21.48439408170588,21.48439408170588,-512.8619073633998,-512.8619073633998,-512.8619073633998,0.0,0.0,0.0,1213.4561584424498
2016-05-15,1705.7747731128175,-1097.3015930674,4198.167896843738,1705.7747731128175,1705.7747731128175,-281.79891881822374,-281.79891881822374,-281.79891881822374,203.64848850333402,203.64848850333402,203.64848850333402,-485.44740732155776,-485.44740732155776,-485.44740732155776,0.0,0.0,0.0,1423.9758542945938
2016-05-16,1706.715874501491,-984.1791307092597,4405.134721737608,1706.715874501491,1706.715874501491,-43.968481104221446,-43.968481104221446,-43.968481104221446,411.6108669629318,411.6108669629318,411.6108669629318,-455.57934806715326,-455.57934806715326,-455.57934806715326,0.0,0.0,0.0,1662.7473933972697
2016-05-17,1707.6569758901649,-1558.821795563471,3867.6765690553434,1707.6569758901649,1707.6569758901649,-595.8228708591039,-595.8228708591039,-595.8228708591039,-172.03416699980917,-172.03416699980917,-172.03416699980917,-423.78870385929474,-423.78870385929474,-423.78870385929474,0.0,0.0,0.0,1111.834105031061
2016-05-18,1708.5980772788387,-2423.734570010349,3153.941763766703,1708.5980772788387,1708.5980772788387,-1431.1183471376316,-1431.1183471376316,-1431.1183471376316,-1040.4656655833635,-1040.4656655833635,-1040.4656655833635,-390.65268155426827,-390.65268155426827,-390.65268155426827,0.0,0.0,0.0,277.479730141207
2016-05-19,1709.5391786675125,-1292.682323791283,4103.892388942319,1709.5391786675125,1709.5391786675125,-200.74386656184666,-200.74386656184666,-200.74386656184666,156.03603595646797,156.03603595646797,156.03603595646797,-356.77990251831466,-356.77990251831466,-356.77990251831466,0.0,0.0,0.0,1508.7953121056657
2016-05-20,1710.480280056186,-1080.6697578991866,4561.603273673526,1710.480280056186,1710.480280056186,96.92509479532659,96.92509479532659,96.92509479532659,419.7200470821244,419.7200470821244,419.7200470821244,-322.79495228679775,-322.79495228679775,-322.79495228679775,0.0,0.0,0.0,1807.4053748515128
2016-05-21,1711.421399328179,-1462.227541488867,4156.690312250434,1711.421399328179,1711.421399328179,-267.838341877756,-267.838341877756,-267.838341877756,21.484394082302533,21.484394082302533,21.484394082302533,-289.3227359600586,-289.3227359600586,-289.3227359600586,0.0,0.0,0.0,1443.583057450423
2016-05-22,1712.3625186001714,-1019.4589971951248,4276.182231176375,1712.3625186001714,1712.3625186001714,-53.32458517999015,-53.32458517999015,-53.32458517999015,203.64848850292003,203.64848850292003,203.64848850292003,-256.9730736829102,-256.9730736829102,-256.9730736829102,0.0,0.0,0.0,1659.0379334201812
2016-05-23,1713.3036378721638,-975.8534061510692,4705.9040319594615,1713.3036378721638,1713.3036378721638,185.28491226134423,185.28491226134423,185.28491226134423,411.6108669630165,411.6108669630165,411.6108669630165,-226.32595470167232,-226.32595470167232,-226.32595470167232,0.0,0.0,0.0,1898.588550133508
2016-05-24,1714.2447571441562,-1368.6780612513287,4022.481869283009,1714.2447571441562,1714.2447571441562,-369.95200812553713,-369.95200812553713,-369.95200812553713,-172.03416700097213,-172.03416700097213,-172.03416700097213,-197.91784112456494,-197.91784112456494,-197.91784112456494,0.0,0.0,0.0,1344.2927490186191
2016-05-25,1715.1858764161486,-2033.6164459533113,3252.8919640965237,1715.1858764161486,1715.1858764161486,-1212.6950402209145,-1212.6950402209145,-1212.6950402209145,-1040.465665583222,-1040.465665583222,-1040.465665583222,-172.22937463769227,-172.22937463769227,-172.22937463769227,0.0,0.0,0.0,502.4908361952341
2016-05-26,1716.1269956881413,-1062.3368002187037,4451.011697990822,1716.1269956881413,1716.1269956881413,6.361243603348394,6.361243603348394,6.361243603348394,156.0360359571368,156.0360359571368,156.0360359571368,-149.6747923537884,-149.6747923537884,-149.6747923537884,0.0,0.0,0.0,1722.4882392914897
2016-05-27,1717.0681149601342,-687.0142350014937,4693.594035982897,1717.0681149601342,1717.0681149601342,289.1267438645909,289.1267438645909,289.1267438645909,419.72004708121386,419.72004708121386,419.72004708121386,-130.59330321662299,-130.59330321662299,-130.59330321662299,0.0,0.0,0.0,2006.194858824725
2016-05-28,1718.0092342321266,-1244.8432200817524,4335.089982814191,1718.0092342321266,1718.0092342321266,-93.75822160052412,-93.75822160052412,-93.75822160052412,21.484394081401998,21.484394081401998,21.484394081401998,-115.24261568192613,-115.24261568192613,-115.24261568192613,0.0,0.0,0.0,1624.2510126316024
2016-05-29,1718.950353504119,-923.5572871707333,4341.6764993252655,1718.950353504119,1718.950353504119,99.85374589065883,99.85374589065883,99.85374589065883,203.64848850350512,203.64848850350512,203.64848850350512,-103.79474261284628,-103.79474261284628,-103.79474261284628,0.0,0.0,0.0,1818.8040993947777
2016-05-30,1719.8914727761114,-598.6019004726123,4864.659604846047,1719.8914727761114,1719.8914727761114,315.2767245697093,315.2767245697093,315.2767245697093,411.6108669635162,411.6108669635162,411.6108669635162,-96.33414239380691,-96.33414239380691,-96.33414239380691,0.0,0.0,0.0,2035.1681973458208
2016-05-31,1720.8325920481038,-1337.7378567941944,4153.196333520505,1720.8325920481038,1720.8325920481038,-264.8923551689958,-264.8923551689958,-264.8923551689958,-172.03416700170987,-172.03416700170987,-172.03416700170987,-92.85818816728586,-92.85818816728586,-92.85818816728586,0.0,0.0,0.0,1455.940236879108
2016-06-02,1722.7148305920894,-1036.2537467366778,4448.151229611077,1722.7148305920894,1722.7148305920894,58.603288884547005,58.603288884547005,58.603288884547005,156.0360359583866,156.0360359583866,156.0360359583866,-97.43274707383961,-97.43274707383961,-97.43274707383961,0.0,0.0,0.0,1781.3181194766364
2016-06-03,1723.6559498640818,-660.063102413425,4937.810881977502,1723.6559498640818,1723.6559498640818,314.6425455786905,314.6425455786905,314.6425455786905,419.72004708172824,419.72004708172824,419.72004708172824,-105.07750150303782,-105.07750150303782,-105.07750150303782,0.0,0.0,0.0,2038.2984954427723
2016-06-04,1724.5970691360742,-1161.460445195002,4125.440312731345,1724.5970691360742,1724.5970691360742,-94.42621984976655,-94.42621984976655,-94.42621984976655,21.48439408199868,21.48439408199868,21.48439408199868,-115.91061393176524,-115.91061393176524,-115.91061393176524,0.0,0.0,0.0,1630.1708492863077
2016-06-05,1725.5381884080666,-777.4070886572941,4516.533600708094,1725.5381884080666,1725.5381884080666,74.07437158249398,74.07437158249398,74.07437158249398,203.6484885030911,203.6484885030911,203.6484885030911,-129.57411692059713,-129.57411692059713,-129.57411692059713,0.0,0.0,0.0,1799.6125599905606
2016-06-06,1726.479307680059,-738.075711449605,4715.159895555743,1726.479307680059,1726.479307680059,265.9442990094844,265.9442990094844,265.9442990094844,411.61086696274805,411.61086696274805,411.61086696274805,-145.6665679532637,-145.6665679532637,-145.6665679532637,0.0,0.0,0.0,1992.4236066895435
2016-06-07,1727.4204269520517,-1165.2948030595428,4108.5108898349945,1727.4204269520517,1727.4204269520517,-335.78891939808096,-335.78891939808096,-335.78891939808096,-172.03416700287286,-172.03416700287286,-172.03416700287286,-163.75475239520813,-163.75475239520813,-163.75475239520813,0.0,0.0,0.0,1391.6315075539708
2016-06-09,1729.302665496037,-1253.6150773027337,4391.280519824926,1729.302665496037,1729.302665496037,-48.06324839734462,-48.06324839734462,-48.06324839734462,156.03603595626848,156.03603595626848,156.03603595626848,-204.0992843536131,-204.0992843536131,-204.0992843536131,0.0,0.0,0.0,1681.2394170986925
2016-06-10,1730.2437847680294,-870.9352785597648,4568.698402782269,1730.2437847680294,1730.2437847680294,194.28084600119567,194.28084600119567,194.28084600119567,419.7200470817783,419.7200470817783,419.7200470817783,-225.43920108058265,-225.43920108058265,-225.43920108058265,0.0,0.0,0.0,1924.524630769225
2016-06-11,1731.1849040400218,-1347.7940642422595,4270.371247889424,1731.1849040400218,1731.1849040400218,-225.4807093232749,-225.4807093232749,-225.4807093232749,21.484394081445515,21.484394081445515,21.484394081445515,-246.9651034047204,-246.9651034047204,-246.9651034047204,0.0,0.0,0.0,1505.704194716747
2016-06-12,1732.1260233120142,-1129.3081823302275,4383.6296810696695,1732.1260233120142,1732.1260233120142,-64.61400712726225,-64.61400712726225,-64.61400712726225,203.64848850267705,203.64848850267705,203.64848850267705,-268.26249562993934,-268.26249562993934,-268.26249562993934,0.0,0.0,0.0,1667.512016184752
2016-06-13,1733.0671425840071,-897.966268730809,4657.352918600106,1733.0671425840071,1733.0671425840071,122.6588820428841,122.6588820428841,122.6588820428841,411.61086696368545,411.61086696368545,411.61086696368545,-288.95198492080135,-288.95198492080135,-288.95198492080135,0.0,0.0,0.0,1855.726024626891
2016-06-14,1734.0082618559995,-1468.4325850318542,4171.695862564215,1734.0082618559995,1734.0082618559995,-480.73121880614093,-480.73121880614093,-480.73121880614093,-172.03416700131245,-172.03416700131245,-172.03416700131245,-308.6970518048284,-308.6970518048284,-308.6970518048284,0.0,0.0,0.0,1253.2770430498585
2016-06-15,1734.9493811279922,-2296.0902890857537,3293.809468149002,1734.9493811279922,1734.9493811279922,-1367.6759222122173,-1367.6759222122173,-1367.6759222122173,-1040.4656655831982,-1040.4656655831982,-1040.4656655831982,-327.2102566290192,-327.2102566290192,-327.2102566290192,0.0,0.0,0.0,367.2734589157749
2016-06-16,1735.8905003999846,-1219.0195607084997,4287.957052174944,1735.8905003999846,1735.8905003999846,-188.221726049415,-188.221726049415,-188.221726049415,156.03603595473137,156.03603595473137,156.03603595473137,-344.25776200414634,-344.25776200414634,-344.25776200414634,0.0,0.0,0.0,1547.6687743505695
2016-06-17,1736.831619671977,-976.2822473433625,4586.117581630367,1736.831619671977,1736.831619671977,60.05794213831114,60.05794213831114,60.05794213831114,419.7200470818283,419.7200470818283,419.7200470818283,-359.66210494351714,-359.66210494351714,-359.66210494351714,0.0,0.0,0.0,1796.8895618102881
2016-06-18,1737.7727389439694,-1451.689952796922,4039.3422112936896,1737.7727389439694,1737.7727389439694,-351.81881255886327,-351.81881255886327,-351.81881255886327,21.484394082042133,21.484394082042133,21.484394082042133,-373.3032066409054,-373.3032066409054,-373.3032066409054,0.0,0.0,0.0,1385.9539263851061
2016-06-19,1738.713858215962,-1193.321458434415,4259.030102779296,1738.713858215962,1738.713858215962,-181.46917249307896,-181.46917249307896,-181.46917249307896,203.64848850326226,203.64848850326226,203.64848850326226,-385.1176609963412,-385.1176609963412,-385.1176609963412,0.0,0.0,0.0,1557.244685722883
2016-06-20,1739.6549774879547,-910.3948488803214,4495.812569703846,1739.6549774879547,1739.6549774879547,16.51447346070835,16.51447346070835,16.51447346070835,411.61086696247963,411.61086696247963,411.61086696247963,-395.09639350177133,-395.09639350177133,-395.09639350177133,0.0,0.0,0.0,1756.169450948663
2016-06-21,1740.5960967599474,-1715.1039024811992,3839.074359166224,1740.5960967599474,1740.5960967599474,-575.3149954988245,-575.3149954988245,-575.3149954988245,-172.03416700205022,-172.03416700205022,-172.03416700205022,-403.28082849677435,-403.28082849677435,-403.28082849677435,0.0,0.0,0.0,1165.2811012611228
2016-06-23,1742.4783353039322,-1301.5997092963219,4343.048064406259,1742.4783353039322,1742.4783353039322,-258.6169898304647,-258.6169898304647,-258.6169898304647,156.03603595540014,156.03603595540014,156.03603595540014,-414.6530257858649,-414.6530257858649,-414.6530257858649,0.0,0.0,0.0,1483.8613454734675
2016-06-24,1743.4194545759246,-1013.2727793823034,4398.590872133015,1743.4194545759246,1743.4194545759246,1.5954809704191613,1.5954809704191613,1.5954809704191613,419.7200470813822,419.7200470813822,419.7200470813822,-418.12456611096303,-418.12456611096303,-418.12456611096303,0.0,0.0,0.0,1745.0149355463438
2016-06-25,1744.3605738479173,-1278.2938085122944,4021.0498089382927,1744.3605738479173,1744.3605738479173,-398.8701636397694,-398.8701636397694,-398.8701636397694,21.484394082291516,21.484394082291516,21.484394082291516,-420.3545577220609,-420.3545577220609,-420.3545577220609,0.0,0.0,0.0,1345.490410208148
2016-06-26,1745.3016931199097,-1099.8089457058222,4251.886202662365,1745.3016931199097,1745.3016931199097,-217.89297255279874,-217.89297255279874,-217.89297255279874,203.64848850284812,203.64848850284812,203.64848850284812,-421.54146105564683,-421.54146105564683,-421.54146105564683,0.0,0.0,0.0,1527.408720567111
2016-06-27,1746.2428123919026,-960.4123982897589,4381.877086697232,1746.2428123919026,1746.2428123919026,-10.281043619418607,-10.281043619418607,-10.281043619418607,411.61086696297934,411.61086696297934,411.61086696297934,-421.89191058239794,-421.89191058239794,-421.89191058239794,0.0,0.0,0.0,1735.961768772484
2016-06-28,1747.183931663895,-1753.8037667187725,3922.7477083775784,1747.183931663895,1747.183931663895,-593.6469931475169,-593.6469931475169,-593.6469931475169,-172.0341670027879,-172.0341670027879,-172.0341670027879,-421.61282614472896,-421.61282614472896,-421.61282614472896,0.0,0.0,0.0,1153.536938516378
2016-06-29,1748.1250509358874,-2315.6556303124403,2990.7229712675903,1748.1250509358874,1748.1250509358874,-1461.369643737586,-1461.369643737586,-1461.369643737586,-1040.465665582829,-1040.465665582829,-1040.465665582829,-420.9039781547571,-420.9039781547571,-420.9039781547571,0.0,0.0,0.0,286.7554071983013
2016-06-30,1749.0661702078798,-1406.9871250536958,4111.25881680075,1749.0661702078798,1749.0661702078798,-263.9151972682599,-263.9151972682599,-263.9151972682599,156.03603595444412,156.03603595444412,156.03603595444412,-419.951233222704,-419.951233222704,-419.951233222704,0.0,0.0,0.0,1485.15097293962
2016-07-01,1750.0072894798725,-1077.0310732869505,4310.027734427898,1750.0072894798725,1750.0072894798725,0.7993695021281433,0.7993695021281433,0.7993695021281433,419.7200470823928,419.7200470823928,419.7200470823928,-418.9206775802646,-418.9206775802646,-418.9206775802646,0.0,0.0,0.0,1750.8066589820007
2016-07-02,1750.948408751865,-1375.8451999372303,3911.64749568712,1750.948408751865,1750.948408751865,-396.4693867800343,-396.4693867800343,-396.4693867800343,21.484394081738337,21.484394081738337,21.484394081738337,-417.9537808617726,-417.9537808617726,-417.9537808617726,0.0,0.0,0.0,1354.4790219718307
2016-07-03,1751.9023187556413,-1257.006427375454,4205.680210248879,1751.9023187556413,1751.9023187556413,-213.5152350741183,-213.5152350741183,-213.5152350741183,203.64848850343333,203.64848850343333,203.64848850343333,-417.16372357755165,-417.16372357755165,-417.16372357755165,0.0,0.0,0.0,1538.387083681523
2016-07-04,1752.8562287594177,-1081.7357896083272,4521.2858554934655,1752.8562287594177,1752.8562287594177,-5.022102333415842,-5.022102333415842,-5.022102333415842,411.61086696262623,411.61086696262623,411.61086696262623,-416.6329692960421,-416.6329692960421,-416.6329692960421,0.0,0.0,0.0,1747.8341264260018
2016-07-07,1755.717958770747,-1357.2724608428246,4107.310717423314,1755.717958770747,1755.717958770747,-260.90917177568787,-260.90917177568787,-260.90917177568787,156.03603595569393,156.03603595569393,156.03603595569393,-416.94520773138174,-416.94520773138174,-416.94520773138174,0.0,0.0,0.0,1494.808786995059
2016-07-08,1756.6718687745233,-1023.9761613121625,4499.217825992415,1756.6718687745233,1756.6718687745233,2.0718310973081175,2.0718310973081175,2.0718310973081175,419.72004708148216,419.72004708148216,419.72004708148216,-417.64821598417404,-417.64821598417404,-417.64821598417404,0.0,0.0,0.0,1758.7436998718315
2016-07-09,1757.6257787782997,-1495.3074533062481,4029.283923140718,1757.6257787782997,1757.6257787782997,-397.0808443186466,-397.0808443186466,-397.0808443186466,21.484394081185147,21.484394081185147,21.484394081185147,-418.56523839983174,-418.56523839983174,-418.56523839983174,0.0,0.0,0.0,1360.5449344596532
2016-07-10,1758.5796887820761,-982.2870715056135,4235.691809807621,1758.5796887820761,1758.5796887820761,-215.96388805319043,-215.96388805319043,-215.96388805319043,203.64848850179575,203.64848850179575,203.64848850179575,-419.6123765549862,-419.6123765549862,-419.6123765549862,0.0,0.0,0.0,1542.6158007288857
2016-07-12,1760.487508789629,-1638.0138217516921,3956.170583094914,1760.487508789629,1760.487508789629,-593.7255957649344,-593.7255957649344,-593.7255957649344,-172.03416700196533,-172.03416700196533,-172.03416700196533,-421.69142876296917,-421.69142876296917,-421.69142876296917,0.0,0.0,0.0,1166.7619130246944
2016-07-14,1762.3953287971813,-1456.369315681351,4059.2859473546514,1762.3953287971813,1762.3953287971813,-266.9758350647691,-266.9758350647691,-266.9758350647691,156.0360359557817,156.0360359557817,156.0360359557817,-423.01187102055076,-423.01187102055076,-423.01187102055076,0.0,0.0,0.0,1495.419493732412
2016-07-15,1763.3492388009577,-850.7397630427546,4504.202120530364,1763.3492388009577,1763.3492388009577,-3.3969229635409848,-3.3969229635409848,-3.3969229635409848,419.72004708153224,419.72004708153224,419.72004708153224,-423.11697004507323,-423.11697004507323,-423.11697004507323,0.0,0.0,0.0,1759.9523158374168
2016-07-16,1764.303148804734,-1257.835516576922,4138.493605278913,1764.303148804734,1764.303148804734,-401.2415742593458,-401.2415742593458,-401.2415742593458,21.48439408258424,21.48439408258424,21.48439408258424,-422.72596834193,-422.72596834193,-422.72596834193,0.0,0.0,0.0,1363.0615745453883
2016-07-17,1765.2570588085105,-1258.3752310557638,4124.333250465274,1765.2570588085105,1765.2570588085105,-218.11557704523324,-218.11557704523324,-218.11557704523324,203.64848850249305,203.64848850249305,203.64848850249305,-421.7640655477263,-421.7640655477263,-421.7640655477263,0.0,0.0,0.0,1547.1414817632772
2016-07-18,1766.2109688122864,-942.9627968989208,4677.019260567966,1766.2109688122864,1766.2109688122864,-8.565883535178932,-8.565883535178932,-8.565883535178932,411.6108669640633,411.6108669640633,411.6108669640633,-420.17675049924225,-420.17675049924225,-420.17675049924225,0.0,0.0,0.0,1757.6450852771075
2016-07-19,1767.1648788160633,-1444.6572651091951,3847.616257552801,1767.1648788160633,1767.1648788160633,-589.96666609465,-589.96666609465,-589.96666609465,-172.03416700312832,-172.03416700312832,-172.03416700312832,-417.93249909152166,-417.93249909152166,-417.93249909152166,0.0,0.0,0.0,1177.1982127214133
2016-07-20,1768.1187888198392,-2480.917903000703,2992.6742164544394,1768.1187888198392,1768.1187888198392,-1455.4900929999285,-1455.4900929999285,-1455.4900929999285,-1040.4656655832055,-1040.4656655832055,-1040.4656655832055,-415.0244274167231,-415.0244274167231,-415.0244274167231,0.0,0.0,0.0,312.6286958199107
2016-07-21,1769.0726988236156,-1302.4093980162993,4173.438182971717,1769.0726988236156,1769.0726988236156,-255.43479156115058,-255.43479156115058,-255.43479156115058,156.03603595482565,156.03603595482565,156.03603595482565,-411.4708275159762,-411.4708275159762,-411.4708275159762,0.0,0.0,0.0,1513.637907262465
2016-07-22,1770.026608827392,-935.4849261923101,4624.134342252214,1770.026608827392,1770.026608827392,12.405494668661687,12.405494668661687,12.405494668661687,419.720047081086,419.720047081086,419.720047081086,-407.31455241242435,-407.31455241242435,-407.31455241242435,0.0,0.0,0.0,1782.4321034960537
